tick,timestamp,cell0_load,cell1_load,cell2_load,cell0_throughput,cell1_throughput,cell2_throughput,cell0_ue_count,cell1_ue_count,cell2_ue_count,cell0_avg_sinr,cell1_avg_sinr,cell2_avg_sinr,system_throughput,system_avg_sinr,system_avg_latency_ms,handover_count,handover_rate,packet_loss_rate,is_congested,congestion_level
1654,1654.0,0.39,0.44,0.28,511.5698850122262,441.3996641124231,526.1113894434761,7,7,6,10.374295596540728,8.35482160893226,12.364427009847084,1479.0809385681255,10.26451912486967,20.014471651017487,0,0.0,0.0,0,0.44
1655,1655.0,0.39,0.44,0.28,511.335563011387,442.98757904152865,525.9064413766107,7,7,6,10.373031006977069,8.39563049189466,12.362224132132804,1480.2295834295267,10.277698764244944,20.001600004464954,0,0.0,0.0,0,0.44
1656,1656.0,0.39,0.44,0.28,511.09760757703145,444.5808864407656,525.142711438819,7,7,6,10.371546433922484,8.436413646446672,12.355767323936524,1480.8212054566159,10.289516225310162,19.993468266066348,0,0.0,0.0,0,0.44
1657,1657.0,0.39,0.44,0.28,510.85662968889653,446.2461112964535,524.3771625468496,7,7,6,10.369855283016562,8.478843193440136,12.344893562004572,1481.4799035321994,10.300512535361214,19.988366455366698,0,0.0,0.0,0,0.44
1658,1658.0,0.39,0.44,0.28,510.6131724468473,448.01882780759786,523.6100992348552,7,7,6,10.367969476654208,8.523801474776207,12.329472709148567,1482.2420994893002,10.310961645745218,19.985836223314784,0,0.0,0.0,0,0.44
1659,1659.0,0.39,0.44,0.28,510.36771052705586,449.81114994814874,522.8418340018463,7,7,6,10.365899440548755,8.569079366504102,12.309411474514674,1483.0206944770507,10.3200660248229,19.987361704984938,0,0.0,0.0,0,0.44
1660,1660.0,0.39,0.44,0.28,510.12064995244185,451.6235339735669,522.0726869753335,7,7,6,10.363654097049542,8.61468901416348,12.284656332824957,1483.816870901342,10.327816988772042,19.99301257305928,0,0.0,0.0,0,0.44
1661,1661.0,0.39,0.44,0.28,509.87232812836237,453.45645275426375,521.3029855389743,7,7,6,10.361240864159042,8.660642796717877,12.255195210878576,1484.6317664216003,10.334217844570494,20.00286588955203,0,0.0,0.0,0,0.44
1662,1662.0,0.39,0.44,0.28,509.6230140985424,455.31039615363477,520.5330639236228,7,7,6,10.358665659280543,8.706953332566798,12.221057827326744,1485.4664741757997,10.339283995344594,20.01700635408329,0,0.0,0.0,0,0.44
1663,1663.0,0.39,0.44,0.28,509.3729089804775,457.18587142579713,519.7632627613375,7,7,6,10.35593290681823,8.753633486205187,12.182314662456326,1486.3220431676123,10.343042636295095,20.035526572502775,0,0.0,0.0,0,0.44
1664,1664.0,0.39,0.44,0.28,509.12214654386787,459.0834036344252,518.9939286020685,7,7,6,10.353045548844591,8.800696375559065,12.13907462813031,1487.1994787803615,10.345532061980368,20.058527346972475,0,0.0,0.0,0,0.44
1665,1665.0,0.39,0.44,0.28,508.87079390003566,461.0035360941402,518.2254133929373,7,7,6,10.35000505814419,8.848155380027803,12.091481593371293,1488.099743387113,10.346800631371584,20.086117988690663,0,0.0,0.0,0,0.44
1666,1666.0,0.39,0.44,0.28,508.6188522745844,462.9468308359822,517.458073920234,7,7,6,10.346811453035327,8.896024149265351,12.039709988962182,1489.0237570308007,10.346905457493891,20.11841665452202,0,0.0,0.0,0,0.44
1667,1667.0,0.39,0.44,0.28,508.36625783980526,464.9138690986078,516.6922712144606,7,7,6,10.34346331346222,8.944316612735694,11.983959758430132,1489.9723981528737,10.345910901698309,20.15555070888103,0,0.0,0.0,0,0.44
1668,1668.0,0.39,0.44,0.28,508.11288258739893,466.90525184692103,515.9283699190191,7,7,6,10.339957797937638,8.993046990079522,11.924450940207317,1490.946504353339,10.343886957868204,20.19765711230694,0,0.0,0.0,0,0.44
1669,1669.0,0.39,0.44,0.28,507.8585352260127,468.9216003200074,515.1667376233713,7,7,6,10.336290661000191,9.042229802332956,11.861418157764822,1491.9468731693917,10.340907609496046,20.244882838263287,0,0.0,0.0,0,0.44
1670,1670.0,0.39,0.44,0.28,507.60296209180905,470.963556610336,513.5627732636179,7,7,6,10.332456270930253,9.091879884041665,11.795105265361068,1492.1292919657628,10.337049233848493,20.298453016512674,0,0.0,0.0,0,0.44
1671,1671.0,0.39,0.48,0.24,507.3458480638183,491.6733490263292,493.5770393899927,7,8,5,10.3284476275445,7.946881651567546,14.193699280478532,1492.59623648014,10.342134150387224,20.26734673579537,1,0.05,0.0,0,0.48
1672,1672.0,0.39,0.48,0.24,507.0868174791497,494.1822658538281,491.9458652390697,7,8,5,10.324256379960142,8.00741279559327,14.133896033033485,1493.2149485720477,10.349928859481729,20.209906429389125,0,0.0,0.0,0,0.48
1673,1673.0,0.39,0.48,0.24,506.8254350462805,496.7305627827413,490.2363401335811,7,8,5,10.319872844287628,8.068595681008425,14.071438420652658,1493.7923379626031,10.357253373067204,20.15642919961855,0,0.0,0.0,0,0.48
1674,1674.0,0.39,0.48,0.24,506.56120675754363,499.31917993323765,488.45803043188334,7,8,5,10.315286021272696,8.130442970288529,14.006610004894778,1494.3384171226649,10.36417979678455,20.106975807325526,0,0.0,0.0,0,0.48
1675,1675.0,0.39,0.48,0.24,506.2935808047139,501.94907627765554,486.6201038068881,7,8,5,10.310483613968312,8.19296755200368,13.939682355648852,1494.8627608892577,10.370776874602594,20.06160998630149,0,0.0,0.0,0,0.48
1676,1676.0,0.39,0.48,0.24,506.02194850410126,504.6212297326157,484.73125225890647,7,8,5,10.305452045570886,8.256182556042509,13.870912740104037,1495.3744304956235,10.377109423392822,20.02039862512367,0,0.0,0.0,0,0.48
1677,1677.0,0.39,0.48,0.24,505.7456452399604,507.336637282206,482.79963824288564,7,8,5,10.300176477606657,8.320101369961332,13.800542507499307,1495.881920765052,10.38323794202169,19.983411951275844,0,0.0,0.0,0,0.48
1678,1678.0,0.39,0.48,0.24,505.4639514371763,510.0963151384437,480.8328612066543,7,8,5,10.294640828700151,8.384737656523095,13.728796088256876,1496.3931277822744,10.389218374718508,19.950723719091567,0,0.0,0.0,0,0.48
1679,1679.0,0.39,0.48,0.24,505.1760935762147,512.9012989457939,478.8379415429714,7,8,5,10.288827794200248,8.450105372497054,13.65588051725904,1496.91533406498,10.395102006283668,19.92241140327841,0,0.0,0.0,0,0.48
1680,1680.0,0.39,0.48,0.24,505.52198734339896,511.9768761579002,479.1414265256232,7,8,5,10.29274157392915,8.433229206821709,13.67473159815367,1496.6402900269222,10.394434133142303,19.90052447038915,0,0.0,0.0,0,0.48
1681,1681.0,0.39,0.48,0.24,505.87908081221264,511.05442186783,479.3443760079754,7,8,5,10.296766085841341,8.416208737582973,13.690297050759398,1496.277878688018,10.392925887767507,19.881765311375457,0,0.0,0.0,0,0.48
1682,1682.0,0.39,0.48,0.24,506.24753105747976,510.13363977622,479.44245087052985,7,8,5,10.300903591303365,8.399041044952249,13.702449664986727,1495.8236217042297,10.390545091183759,19.866089095211358,0,0.0,0.0,0,0.48
1683,1683.0,0.39,0.48,0.24,506.6274916348466,509.2142205080087,479.43167838238594,7,8,5,10.305156276011258,8.381722786961575,13.711073269079048,1495.2733905252414,10.387262128658332,19.853454338353153,0,0.0,0.0,0,0.48
1684,1684.0,0.39,0.48,0.24,507.01911299786514,508.2958444250281,479.3085459520758,7,8,5,10.309526260225294,8.36425025220003,13.71606554516606,1494.623503374969,10.38305067825038,19.843822773234724,0,0.0,0.0,0,0.48
1685,1685.0,0.39,0.48,0.24,507.4225429132782,507.37818426832996,479.0700891817478,7,8,5,10.314015609040668,8.346619409645617,13.717340673431995,1493.870816363356,10.377888395380477,19.837159224800054,0,0.0,0.0,0,0.48
1686,1686.0,0.39,0.48,0.24,507.837926875269,506.46090763629866,478.71397080338505,7,8,5,10.31862634271,8.328825955722028,13.714831701917934,1493.0128053149529,10.371757527716792,19.83343149696359,0,0.0,0.0,0,0.48
1687,1687.0,0.39,0.48,0.24,508.2654085194623,505.54367930453213,478.23854724262907,7,8,5,10.323360447033778,8.310865358669712,13.708492544000288,1492.0476350666238,10.364645435929777,19.832610270812495,0,0.0,0.0,0,0.48
1688,1688.0,0.39,0.48,0.24,508.7051300374501,504.6261633933204,477.6429199483131,7,8,5,10.328219883834176,8.2927329003195,13.69829951740295,1490.9742133790835,10.3565449988205,19.83466901617065,0,0.0,0.0,0,0.48
1689,1689.0,0.39,0.48,0.24,509.1572325925953,503.7080253883548,476.92696923076835,7,8,5,10.333206601526962,8.274423715354681,13.684252356810262,1489.7922272117182,10.347454885878873,19.839583917843783,0,0.0,0.0,0,0.48
1690,1690.0,0.39,0.48,0.24,509.62185673784785,502.788934020101,476.0913691327554,7,8,5,10.33832254580536,8.255932828145513,13.666374655650435,1488.502159890704,10.33737968620269,19.847333817468552,0,0.0,0.0,0,0.48
1691,1691.0,0.39,0.48,0.24,510.09914283623846,501.8685630070028,475.13758275600946,7,8,5,10.343569670447888,8.237255187236487,13.644713719683978,1487.1052885992506,10.32632988947235,19.8579001714292,0,0.0,0.0,0,0.48
1692,1692.0,0.39,0.48,0.24,510.58923148467073,500.94659266749505,474.0678384120589,7,8,5,10.348949948260866,8.218385697564942,13.619339843497022,1485.603662564225,10.314321721791536,19.87126702481066,0,0.0,0.0,0,0.48
1693,1693.0,0.39,0.48,0.24,511.0922639415323,500.0227114055239,472.8850878803868,7,8,5,10.354465382163673,8.199319250485814,13.590345048524108,1484.0000632274432,10.30137684608264,19.887421000872447,0,0.0,0.0,0,0.48
1694,1694.0,0.39,0.48,0.24,511.6083825585479,499.0966170740987,471.5929488663214,7,8,5,10.360118016422344,8.180050751675566,13.557841345585377,1482.297948498968,10.287521942814392,19.906351305083255,0,0.0,0.0,0,0.48
1695,1695.0,0.39,0.48,0.24,512.1377312171599,498.1680182211676,470.19563439416186,7,8,5,10.365909948033721,8.160575146985655,13.521958604281116,1480.5013838324894,10.272788191676344,19.928049742388232,0,0.0,0.0,0,0.48
1696,1696.0,0.39,0.48,0.24,512.6804557695813,497.2366352219483,468.69787230667845,7,8,5,10.371843338258953,8.140887446314089,13.482842124698426,1478.6149632982078,10.257210678090875,19.952510746111695,0,0.0,0.0,0,0.48
1697,1697.0,0.39,0.48,0.24,513.2367044844563,496.3022013016776,467.10481825210127,7,8,5,10.377920424300099,8.120982745562124,13.44065001320378,1476.6437240382352,10.240827750030828,19.97973141673858,0,0.0,0.0,0,0.48
1698,1698.0,0.39,0.48,0.24,513.8066284968754,495.36446345261834,465.42196552917267,7,8,5,10.38414353110928,8.100856246742017,13.395550463776615,1474.5930574786664,10.223680350529207,20.009711568771145,0,0.0,0.0,0,0.48
1699,1699.0,0.39,0.48,0.24,514.390382262218,494.42318324903624,463.6550549549985,7,8,5,10.39051508331335,8.080503276300657,13.347719040141262,1472.4686204662526,10.205811349715253,20.04245378391656,0,0.0,0.0,0,0.48
1700,1700.0,0.39,0.48,0.24,514.9881240130082,493.47813756378923,461.8099875590628,7,8,5,10.39703761723058,8.059919301723868,13.297336043075253,1470.2762491358599,10.187264897489065,20.077963469004143,0,0.0,0.0,0,0.48
1701,1701.0,0.39,0.48,0.24,515.6000162176373,492.5291191900829,459.8927424377332,7,8,5,10.403713792948267,8.039099946485528,13.244584033151943,1468.0218778454534,10.168085814414091,20.11624891724458,0,0.0,0.0,0,0.48
1702,1702.0,0.39,0.48,0.24,516.2262260393998,491.57593737191286,457.9093015763335,7,8,5,10.41054640642099,8.018041003406147,13.189645563302966,1465.7114649876457,10.148319034435547,20.15732137169744,0,0.0,0.0,0,0.48
1703,1703.0,0.39,0.48,0.24,516.8669257938678,490.6184182466636,455.8655829060222,7,8,5,10.417538401539913,7.996738446485502,13.132701159335392,1463.3509269465535,10.128009108967019,20.20119509008824,0,0.0,0.0,0,0.48
1704,1704.0,0.39,0.48,0.24,517.5222934020968,489.6564052033327,453.76738234823154,7,8,5,10.424692882111668,7.975188441274727,13.07392757105067,1460.9460809536608,10.10719977801164,20.247887410393723,0,0.0,0.0,0,0.48
1705,1705.0,0.39,0.48,0.24,518.1925128365807,488.6897591598024,451.6203251385332,7,8,5,10.432013123672577,7.953387353853184,13.013496302738755,1458.5025971349162,10.085933610511365,20.297418816873684,0,0.0,0.0,0,0.48
1706,1706.0,0.39,0.48,0.24,518.8777745562096,487.71835876262287,449.42982633245833,7,8,5,10.439502585049642,7.931331758476873,12.95157242010095,1456.025959651291,10.064251713183364,20.34981300646171,0,0.0,0.0,0,0.48
1707,1707.0,0.39,0.48,0.24,519.5782759257398,486.7421005127289,447.2010600865185,7,8,5,10.447164919563123,7.909018443964822,12.88831362134504,1453.5214365249874,10.042193504769283,20.405096955628455,0,0.0,0.0,0,0.48
1708,1708.0,0.39,0.48,0.24,520.2942216143883,485.76089882053395,444.93893707916567,7,8,5,10.455003985746275,7.886444418890822,12.823869553318417,1450.994057514088,10.01979655089713,20.46330098799445,0,0.0,0.0,0,0.48
1709,1709.0,0.39,0.48,0.24,521.025823967248,484.7746859938536,442.64808928336674,7,8,5,10.463023857437816,7.863606915648317,12.758381348937624,1448.4485992444684,9.997096453596969,20.52445884309619,0,0.0,0.0,0,0.48
1710,1710.0,0.39,0.48,0.24,521.8587255722551,485.4717423482971,442.9900833546951,7,8,5,10.475156496268372,7.892211553176587,12.766736451469583,1450.3205512752477,10.014873507831961,20.453708565850597,0,0.0,0.0,0,0.48
1711,1711.0,0.39,0.48,0.24,522.6703856883962,486.16227344848716,443.26448521283214,7,8,5,10.486703501223024,7.920369037495764,12.772950628281535,1452.0971443497156,10.031731497496748,20.387658779709074,0,0.0,0.0,0,0.48
1712,1712.0,0.39,0.48,0.24,523.4600138068449,486.84627884310794,443.4730321766973,7,8,5,10.497648111851662,7.9480848435528335,12.777075691712847,1453.7793248266498,10.047679699497424,20.326171491449276,0,0.0,0.0,0,0.48
1713,1713.0,0.39,0.48,0.24,524.2268263923133,487.5237668588711,443.61766216291414,7,8,5,10.507973687616621,7.975364628288394,12.779169454660368,1455.3682554140985,10.062729005646267,20.269117348131825,0,0.0,0.0,0,0.48
1714,1714.0,0.39,0.48,0.24,524.9700486595736,488.1947550495779,443.70049101217205,7,8,5,10.517663746053065,8.002214223970334,12.779295049176493,1456.8652947213232,10.07689176300083,20.21637516311703,0,0.0,0.0,0,0.48
1715,1715.0,0.39,0.48,0.24,525.6889163780376,488.85927058645984,443.72378862597225,7,8,5,10.526702001505535,8.028639631329849,12.77752020927264,1458.2719755904698,10.090181605377037,20.167831472866403,0,0.0,0.0,0,0.48
1716,1716.0,0.39,0.48,0.24,526.3826776948913,489.51735058923936,443.68995443816254,7,8,5,10.535072404235345,8.054647012517602,12.773916533710723,1459.5899827222931,10.102613279917092,20.12338012243593,0,0.0,0.0,0,0.48
1717,1717.0,0.39,0.48,0.24,527.0505949667094,490.1690423980059,443.6014927226852,7,8,5,10.542759179680909,8.080242683900863,12.768558743873479,1460.8211300874004,10.114202472417034,20.08292187768003,0,0.0,0.0,0,0.48
1718,1718.0,0.39,0.48,0.24,527.6919465890533,490.8144037865894,443.46098820087434,7,8,5,10.549746867644226,8.105433108724528,12.761523950658027,1461.9673385765168,10.124965634829795,20.046364062302054,0,0.0,0.0,0,0.48
1719,1719.0,0.39,0.48,0.24,528.3060288132236,491.45350311864684,443.2710823617471,7,8,5,10.55602036116946,8.130224889660937,12.752890942835537,1463.0306142936176,10.13491981798257,20.01362021800673,0,0.0,0.0,0,0.48
1720,1720.0,0.39,0.48,0.24,528.8921575391095,492.08641944817623,443.0344508504826,7,8,5,10.56156494487465,8.15462476127517,12.74273950756638,1464.0130278377685,10.14408251210779,19.984609786130125,0,0.0,0.0,0,0.48
1721,1721.0,0.39,0.48,0.24,529.4496700730051,492.71324256658977,442.7537822171869,7,8,5,10.566366332496042,8.178639582433597,12.731149791861302,1464.9166948567815,10.152471497312376,19.959257809242654,0,0.0,0.0,0,0.48
1722,1722.0,0.39,0.48,0.24,529.9779268393127,493.3340729988678,442.43175825333134,7,8,5,10.5704107034055,8.20227632868477,12.718201711831245,1465.7437580915116,10.160104705623644,19.937494651336507,0,0.0,0.0,0,0.48
1723,1723.0,0.39,0.48,0.24,530.4763130352328,493.9490219516099,442.0710360797188,7,8,5,10.573684737865369,8.225542084641898,12.703974414656429,1466.4963710665613,10.167000095773746,19.9192557353218,0,0.0,0.0,0,0.48
1724,1724.0,0.39,0.48,0.24,530.9442402178859,494.55821121606857,441.6742320898661,7,8,5,10.57617565079255,8.248444036396608,12.68854579640031,1467.1766835238207,10.173175541436114,19.90448129666218,0,0.0,0.0,0,0.48
1725,1725.0,0.39,0.48,0.24,531.3811478137619,495.1617730294424,441.2439077980076,7,8,5,10.577871223813029,8.270989463993395,12.671992077148383,1467.7868286412117,10.178648733219013,19.893116152081312,0,0.0,0.0,0,0.48
1726,1726.0,0.39,0.48,0.24,531.7865045410185,495.7598498978515,440.78255759276374,7,8,5,10.57875983540188,8.293185733993681,12.654387433502123,1468.328912031634,10.183437094363661,19.88510948236423,0,0.0,0.0,0,0.48
1727,1727.0,0.39,0.48,0.24,532.1598097358617,496.3525943845095,440.2925983566221,7,8,5,10.578830488918559,8.315040292157423,12.635803687227725,1468.8050024769932,10.187557709791395,19.88041462836414,0,0.0,0.0,0,0.48
1728,1728.0,0.39,0.48,0.24,532.5005945751026,496.9401688666499,439.7763608778953,7,8,5,10.578072838366193,8.33656065626918,12.616310047851552,1469.2171243196476,10.191027267898727,19.878988899401772,0,0.0,0.0,0,0.48
1729,1729.0,0.39,0.48,0.24,532.8084231879343,497.5227452647531,439.23608295574104,7,8,5,10.576477211723585,8.357754409133674,12.595972906209365,1469.5672514084285,10.193862014309065,19.88079339331737,0,0.0,0.0,0,0.48
1730,1730.0,0.39,0.48,0.24,533.0828936510054,498.1005047475956,438.6739040796499,7,8,5,10.574034631721144,8.378629191764617,12.574855675379322,1469.8573024782509,10.196077716653077,19.885792827495944,0,0.0,0.0,0,0.48
1731,1731.0,0.39,0.48,0.24,533.3236388619848,498.6736374165463,438.09186155190844,7,8,5,10.570736833955616,8.399192696788111,12.553018675040693,1470.0891378304395,10.197689639359883,19.893955380246275,0,0.0,0.0,0,0.48
1732,1732.0,0.39,0.48,0.24,533.5303272879637,499.2423419724314,437.49188791425127,7,8,5,10.566576282263425,8.419452662080065,12.530519055080685,1470.2645571746461,10.198712527394395,19.905252541962053,0,0.0,0.0,0,0.48
1733,1733.0,0.39,0.48,0.24,533.7026635862454,499.80682536814754,436.87580953726547,7,8,5,10.561546181298159,8.439416864654378,12.507410754192362,1470.3852984916587,10.199160597864196,19.919658975540717,0,0.0,0.0,0,0.48
1734,1734.0,0.39,0.48,0.24,533.8403890962524,500.36730245005003,436.24534623242204,7,8,5,10.555640486283096,8.459093114816676,12.48374448924597,1470.4530377787241,10.199047538437247,19.937152385574347,0,0.0,0.0,0,0.48
1735,1735.0,0.39,0.48,0.24,533.9432822024817,500.9239955909468,435.60211175096333,7,8,5,10.5488539099353,8.47848925059522,12.459567771347457,1470.469389544392,10.19838651155231,19.957713395863575,0,0.0,0.0,0,0.48
1736,1736.0,0.33,0.48,0.3,516.9050152099492,501.47713431735355,452.117412307109,6,8,6,12.451335970372732,8.497613132458607,10.212712478885058,1470.499561834412,10.19825978776078,19.970489215325415,1,0.05,0.0,0,0.48
1737,1737.0,0.33,0.48,0.3,517.1784096867104,502.0269549334436,451.706534726174,6,8,6,12.45491776462363,8.516472638326759,10.205925410608591,1470.911899346328,10.204842007900371,19.91306087837456,0,0.0,0.0,0,0.48
1738,1738.0,0.33,0.48,0.3,517.4141889285568,502.57370014393183,451.2897234475351,6,8,6,12.457467849622141,8.535075658879663,10.198810780024141,1471.277612520024,10.210913852445751,19.858670585695013,0,0.0,0.0,0,0.48
1739,1739.0,0.33,0.48,0.3,517.6122842573354,503.117618677905,450.86819194365853,6,8,6,12.458983787738525,8.553430093165332,10.191398178762196,1471.5980948788988,10.216486627216348,19.807276119691316,0,0.0,0.0,0,0.48
1740,1740.0,0.33,0.48,0.3,519.2799226864904,502.79785622333816,452.39559895024786,6,8,6,12.499253247828134,8.541654321705701,10.214650756155873,1474.4733778600764,10.230832929877485,19.92649589603404,0,0.0,0.0,0,0.48
1741,1741.0,0.39,0.48,0.24,538.4899170789586,502.4696096361713,437.25057474627124,7,8,5,10.639000615516684,8.529576139069096,12.49745175970139,1478.210101461401,10.259843610983827,19.89796961359024,1,0.05,0.0,0,0.48
1742,1742.0,0.39,0.48,0.24,540.6609176208659,502.13300734719456,439.42124102551486,7,8,5,10.69977306293931,8.517197027290512,12.567092755920168,1482.2151659935753,10.293572571925004,19.822130800206928,0,0.0,0.0,0,0.48
